,r0,r1,r2,r3,g0,g1,g2,g3,b0,b1,b2,b3,total_income_2_b,total_deprivations,Wealth_Index,total_deprivations_2,Poor_MPI,Severely_Poor_MPI,train,truck,car,potted plant,person
466,131579,171884,425962,192175,147197,197630,424861,151912,319028,358416,333432,217924,0.0,0.50199997,-4.5181246,5,Poor,Poor,0,1,0,0,0
467,97483,128306,296754,168657,131676,158003,292153,109368,191334,398795,238491,92980,302000.0,0.38999999,-0.28500712,4,Poor,Non_Severely_Poor,0,1,0,0,6
468,81464,89561,488598,261977,99501,172885,505726,143488,184606,471641,396484,176069,90000.0,0.16699999999999998,2.24525,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
469,122663,178338,280035,110164,128933,219573,221673,121021,279891,320049,205498,116162,70000.0,0.33399999,-1.2995197,3,Poor,Non_Severely_Poor,0,0,0,0,0
470,43392,107605,344496,195707,40941,229836,356416,64007,218970,488716,156612,57302,343000.0,0.38999999,-0.047205600999999986,4,Poor,Non_Severely_Poor,0,1,0,0,0
471,145307,212258,402444,161591,207179,212099,341981,160341,476517,323132,304198,124953,90000.0,0.44599998,2.3631456,5,Poor,Non_Severely_Poor,0,1,1,0,6
472,226087,250915,241399,203199,210074,267149,274905,169472,330830,335455,388111,174404,80000.0,0.0,8.6393261,1,Non_Poor,Non_Severely_Poor,0,2,6,1,4
473,76946,262441,233781,118032,99428,291374,141293,159105,279883,290370,182936,168411,41000.0,0.44599998,-3.2360423,5,Poor,Non_Severely_Poor,0,0,0,1,1
474,147175,144345,211153,188527,105345,248379,267005,70471,276626,438199,103880,102895,70000.0,0.38999999,0.35759816,4,Poor,Non_Severely_Poor,0,0,0,0,12
475,80728,155208,410708,274956,92631,188916,536993,103060,182932,435761,470899,139208,120000.0,0.33399999,1.701709,3,Poor,Non_Severely_Poor,0,1,1,2,0
476,64967,330864,343769,182000,69042,327181,345918,179459,146421,535764,407208,139407,115000.0,0.16699999999999998,0.18091393,1,Non_Poor,Non_Severely_Poor,0,2,2,2,1
477,22384,203108,430333,35375,66610,215844,374989,33757,179570,281713,420526,39791,90000.0,0.22299999,3.8531497,2,Non_Poor,Non_Severely_Poor,0,0,0,2,7
478,150167,196026,421273,154134,156198,213666,445607,106129,226472,322888,430736,248704,40000.0,0.38999999,1.2641579,4,Poor,Non_Severely_Poor,0,1,6,0,5
479,87599,215025,436108,182868,142249,214484,447605,117262,317231,365366,498460,47743,57428.57,0.16699999999999998,-0.25117481,1,Non_Poor,Non_Severely_Poor,0,0,2,0,4
480,83090,239344,400565,198601,85261,389328,277270,169741,118352,433265,575639,101544,104000.0,0.22299999,-1.0237015,2,Non_Poor,Non_Severely_Poor,0,0,0,0,1
481,167110,287573,274840,192077,178499,288728,272446,181927,296229,585594,219603,127374,168000.0,0.38999999,3.5065145,4,Poor,Non_Severely_Poor,0,0,1,0,2
482,114503,393303,271818,141976,97502,407741,262412,153945,399062,500007,235217,94514,330000.0,0.16699999999999998,5.0228519,1,Non_Poor,Non_Severely_Poor,0,0,2,1,0
483,58449,196088,362567,74096,39657,196953,393126,61464,50269,285557,525573,60201,83800.0,0.112,-0.2334377,1,Non_Poor,Non_Severely_Poor,0,4,0,0,3
484,152306,190579,417315,161400,118046,251447,394879,157228,221678,459041,290907,257174,10000.0,0.44599998,-1.7595646,5,Poor,Non_Severely_Poor,0,0,1,0,5
485,126688,311109,303607,180196,138699,379587,258512,144802,383181,462761,172609,210249,80000.0,0.16699999999999998,-1.0809513000000002,1,Non_Poor,Non_Severely_Poor,0,0,0,0,2
486,112198,260531,348960,199911,112925,294745,392095,121835,204539,461339,451381,111541,165000.0,0.22299999,-1.1288452,2,Non_Poor,Non_Severely_Poor,0,0,0,0,8
487,57351,146284,297778,189787,69178,225910,318553,77559,99687,372884,377042,71987,190000.0,0.38999999,2.4485691000000003,4,Poor,Non_Severely_Poor,0,0,1,0,3
488,155064,225507,211764,329265,228852,201158,364927,126663,396167,369137,325813,137683,103000.0,0.16699999999999998,3.175673,1,Non_Poor,Non_Severely_Poor,0,3,1,0,0
489,20752,198020,315508,387320,112069,152786,563734,93011,291055,516488,286535,134722,0.0,0.22299999,0.78954482,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
490,60363,85984,390125,154728,66851,144311,358215,121823,190470,445645,121341,164144,278571.44,0.22299999,5.0655364999999986,2,Non_Poor,Non_Severely_Poor,0,0,0,0,3
491,57555,247198,211402,175045,130488,253059,171548,136105,359427,259430,194373,108370,,0.16699999999999998,3.9991441,1,Non_Poor,Non_Severely_Poor,0,1,1,0,2
492,26317,123983,578242,193058,60517,154794,604565,101724,216788,484774,359639,167599,15000.0,0.44599998,-0.25100425,5,Poor,Non_Severely_Poor,0,0,0,0,1
493,86335,302612,196876,105377,79396,307473,199508,104823,139615,392085,238809,151091,60000.0,0.27899998,-1.7841417000000002,2,Non_Poor,Non_Severely_Poor,0,0,0,0,5
494,48603,251466,296231,94900,72937,264644,247882,105737,254135,376100,189653,101712,16000.0,0.33500001,-2.9440767999999995,4,Poor,Non_Severely_Poor,0,0,0,0,1
495,60174,123415,671552,66459,53896,190881,611854,64969,107270,499319,550183,72028,0.0,0.16699999999999998,0.38307536,1,Non_Poor,Non_Severely_Poor,0,0,0,0,1
496,148019,159545,257676,125960,151305,157739,233618,148538,259351,186911,251147,224191,300000.0,0.33399999,5.432466000000002,3,Poor,Non_Severely_Poor,0,1,7,3,1
497,131579,303237,352947,133837,129543,361308,296576,134173,203171,446775,469253,109601,0.0,0.33500001,1.011757,4,Poor,Non_Severely_Poor,0,1,0,0,9
498,100116,293593,293885,234006,145398,293724,325087,157391,301897,477214,380693,68996,104000.0,0.27899998,-1.9491818,2,Non_Poor,Non_Severely_Poor,0,2,0,0,1
499,98151,192891,277475,122683,116714,210089,261546,102851,318806,252997,208405,141392,120000.0,0.33399999,5.470593900000001,3,Poor,Non_Severely_Poor,0,0,0,1,0
500,82050,380009,329688,129853,104243,413984,273817,129556,312524,500669,270757,144850,73000.0,0.16699999999999998,-0.76573664,1,Non_Poor,Non_Severely_Poor,0,0,0,0,2
501,190996,352439,268714,109451,242465,333244,213579,132312,440662,354448,201906,231784,67000.0,0.38999999,1.505053,4,Poor,Non_Severely_Poor,0,0,16,0,3
502,1696,93244,733390,93270,10640,180668,665659,64633,47805,704300,378632,98063,18428.572,0.16699999999999998,-0.6839034,1,Non_Poor,Non_Severely_Poor,0,0,1,0,10
503,29685,173968,379538,108009,76558,230794,319269,64579,251160,350069,213957,106414,162500.0,0.38999999,-1.9552494,4,Poor,Non_Severely_Poor,0,0,0,0,9
504,100381,155447,326156,109216,124167,180865,295942,90226,248934,352081,171772,148813,90000.0,0.33399999,0.43979859,3,Poor,Non_Severely_Poor,0,0,1,1,2
505,18154,123770,403270,146006,78547,183040,336081,93532,118198,278775,446331,78296,290000.0,0.16699999999999998,-1.134557,1,Non_Poor,Non_Severely_Poor,0,0,0,0,10
506,54603,209339,554238,103420,73094,214461,549313,84732,126090,419853,575822,107035,202000.0,0.16699999999999998,3.522033,1,Non_Poor,Non_Severely_Poor,0,0,0,0,6
507,217040,153706,303518,247336,240508,135524,324858,220710,331891,201727,594917,100265,15000.0,0.16699999999999998,-0.68423325,1,Non_Poor,Non_Severely_Poor,0,0,1,0,2
508,492,84905,709375,126828,1558,203136,715290,1616,2457,309853,912896,3594,241000.0,0.0,5.311589700000002,1,Non_Poor,Non_Severely_Poor,0,0,0,0,0
509,137057,184624,327459,272460,140618,241479,330002,209501,252357,435653,341389,199401,55000.0,0.27899998,-2.3029439,2,Non_Poor,Non_Severely_Poor,0,1,2,1,1
510,138237,130404,376703,45856,90964,188675,363356,48205,82444,253914,455880,129362,45000.0,0.27899998,-0.8962965,2,Non_Poor,Non_Severely_Poor,0,0,2,0,16
511,29670,239706,382640,39184,16402,269968,364621,40209,17949,357846,479776,66029,60000.0,0.38999999,-1.4119481000000005,4,Poor,Non_Severely_Poor,0,0,0,0,1
512,78882,240864,268327,333527,94270,226454,491689,109187,317400,556006,227692,127702,400000.0,0.50099999,3.3957603,5,Poor,Poor,0,0,0,0,2
513,125479,185749,281458,98514,176660,130354,308292,75894,336591,204645,244708,135656,32000.0,0.38999999,-2.0401673,4,Poor,Non_Severely_Poor,0,0,0,0,8
514,63016,120870,657294,80420,77094,219498,561668,63340,121380,496114,551613,59693,0.0,0.22299999,-0.35722327,2,Non_Poor,Non_Severely_Poor,0,0,2,0,8
515,130019,228748,187054,145379,140145,218853,201075,131127,210442,308025,293233,109900,80000.0,0.16699999999999998,-0.27023873,1,Non_Poor,Non_Severely_Poor,0,0,0,0,6
516,67222,340667,291612,222099,67922,415033,206790,231855,226637,510787,237228,254148,78000.0,0.22299999,-1.4953786,2,Non_Poor,Non_Severely_Poor,0,0,0,0,11
517,65482,256525,599091,502,75543,262430,556608,27019,95138,365553,669699,98410,40000.0,0.38999999,1.159765,4,Poor,Non_Severely_Poor,0,0,0,0,0
518,114036,279055,303152,225357,211802,233018,285862,190918,272915,436474,362087,157324,0.0,0.38999999,0.74280959,4,Poor,Non_Severely_Poor,0,0,0,0,9
519,36278,129263,613194,142865,31235,156800,661618,71947,65286,587702,484069,91743,39071.43,0.112,-3.0499938,1,Non_Poor,Non_Severely_Poor,0,0,0,0,8
520,102368,227878,261319,99635,131209,204806,276370,78815,234338,303005,278039,106218,62000.0,0.50199997,-4.3572836,5,Poor,Poor,0,0,0,0,4
521,15271,182590,681526,42213,24861,205794,651036,39909,65643,444840,673096,45221,162142.86,0.27899998,-2.6766117,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
522,98292,210558,486997,125753,120152,232318,476425,92705,223220,398210,487449,119921,100000.0,0.22299999,-0.93095976,2,Non_Poor,Non_Severely_Poor,0,1,0,0,0
523,47741,214937,236826,191696,126825,183449,240554,140372,281681,308625,153766,177528,120000.0,0.22299999,-0.9966051,2,Non_Poor,Non_Severely_Poor,0,0,0,2,1
524,71507,220087,154746,244860,178019,204422,122602,186157,325916,273394,128876,193414,0.0,0.22299999,0.25362048,2,Non_Poor,Non_Severely_Poor,1,2,0,0,1
525,103021,234469,463365,120745,120607,280870,401631,118492,292546,434880,331300,170074,98000.0,0.33399999,0.27721453,3,Poor,Non_Severely_Poor,0,0,2,1,1
526,62714,223939,438237,196710,84101,333725,380993,122781,216067,635414,267625,109694,473000.0,0.16699999999999998,2.1387925,1,Non_Poor,Non_Severely_Poor,0,0,1,0,10
527,29756,180292,222202,258950,61624,224124,325680,79772,235018,570683,21337,94562,171500.0,0.22299999,0.059089322,2,Non_Poor,Non_Severely_Poor,0,0,0,0,11
528,34991,106099,484424,65686,32716,200933,390762,66789,96552,381769,390957,52322,,0.0,5.2239208,1,Non_Poor,Non_Severely_Poor,0,0,1,0,0
529,32592,353254,471100,64654,33583,394001,408002,86014,57811,739232,295076,136681,95000.0,0.33399999,0.54813677,3,Poor,Non_Severely_Poor,0,0,0,0,2
530,10739,182214,419661,78586,19806,264810,324995,81589,89512,521211,218567,92310,55714.285,0.27899998,-1.9900607,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
531,191997,143665,190732,395206,236885,168856,443526,72333,474438,468617,214099,71646,280000.0,0.22299999,1.4974595,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
532,131139,175744,380696,234021,114765,311806,333495,161534,327334,442726,268977,189763,53000.0,0.38999999,-1.0971346000000002,4,Poor,Non_Severely_Poor,0,0,1,0,9
533,18232,206602,509704,187062,23665,425601,336592,135742,266504,610362,264778,87156,2742.8572,0.22299999,-0.56908643,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
534,40158,143565,457934,279943,120575,386500,268071,146454,379400,447978,303854,97568,280000.0,0.16699999999999998,1.7438505000000002,1,Non_Poor,Non_Severely_Poor,0,0,0,1,4
535,154200,189288,242653,335459,189098,162741,308870,260891,256485,358091,346559,267665,108000.0,0.22299999,1.7621429,2,Non_Poor,Non_Severely_Poor,0,0,2,0,1
536,28977,280935,535575,76113,36965,420818,385022,78795,114384,670658,348415,95343,200000.0,0.33399999,1.2935487,3,Poor,Non_Severely_Poor,0,0,1,0,1
537,4145,101398,283694,532363,74607,325978,365276,155739,316083,465338,349515,97864,298500.0,0.38999999,4.0314455,4,Poor,Non_Severely_Poor,0,0,1,0,2
538,79314,235392,421008,185886,80313,387233,252597,201457,205635,531282,255455,236428,155000.0,0.33399999,-0.022783373,3,Poor,Non_Severely_Poor,0,8,13,0,5
539,73521,236722,508235,103122,74693,273768,509091,64048,209691,503007,384759,131343,65000.0,0.22299999,2.729357,2,Non_Poor,Non_Severely_Poor,0,0,1,0,0
540,43949,265985,278021,103245,52715,216491,358610,63384,139679,431451,301042,49428,545714.31,0.22299999,-1.2806646000000002,2,Non_Poor,Non_Severely_Poor,0,0,0,0,1
541,106880,295165,356180,163375,138473,303088,340159,139880,315295,540504,158580,214421,48000.0,0.16699999999999998,0.26382819,1,Non_Poor,Non_Severely_Poor,0,1,4,0,2
542,51148,201605,322556,115891,155509,155017,243662,137012,336116,274707,169384,141393,45000.0,0.22299999,0.55676371,2,Non_Poor,Non_Severely_Poor,0,0,0,0,3
543,79205,185512,382728,274155,127759,208116,471287,114438,252851,573021,281087,121841,95000.0,0.38999999,-1.1010056,4,Poor,Non_Severely_Poor,0,0,0,0,5
544,192440,273129,311217,144814,203687,240085,333143,144685,228905,294434,574649,130812,27000.0,0.33399999,-0.48775989,3,Poor,Non_Severely_Poor,0,0,0,0,7
545,45952,209122,384778,281748,85751,181575,535425,118849,212713,408266,515296,92525,60000.0,0.16699999999999998,-0.65577996,1,Non_Poor,Non_Severely_Poor,0,0,2,0,21
546,67004,121104,219036,284056,98322,212693,315082,65103,197253,312084,363590,48673,163000.0,0.16699999999999998,3.1604915,1,Non_Poor,Non_Severely_Poor,0,0,0,0,8
547,58337,153384,388019,321860,138393,238842,431340,113025,295856,533154,314762,85028,680000.0,0.33399999,5.413402099999999,3,Poor,Non_Severely_Poor,0,0,1,0,3
548,93752,321262,294909,211677,131143,372948,226196,191313,378829,411931,253849,184191,80000.0,0.33399999,2.1010916,3,Poor,Non_Severely_Poor,0,5,3,1,7
549,2139,31213,531927,125921,6361,162158,421005,101676,131125,511906,211739,66830,,0.33399999,-0.86329675,3,Poor,Non_Severely_Poor,0,0,0,0,9
550,194864,233159,322338,171239,216282,199980,362831,142507,305206,425962,346923,150709,80000.0,0.33399999,5.509182,3,Poor,Non_Severely_Poor,0,0,7,0,6
551,86813,198451,199172,206764,89433,292243,146360,163164,359264,287820,149255,125261,50000.0,0.44599998,-1.4167995,5,Poor,Non_Severely_Poor,0,0,0,0,12
552,152493,223703,477717,67687,148418,428592,317137,27453,283139,600001,290476,55184,30000.0,0.38999999,-0.42207909,4,Poor,Non_Severely_Poor,0,0,0,0,0
553,50331,246959,533353,90957,75227,236699,493279,116395,185460,528144,312800,202396,,0.38999999,2.2488222,4,Poor,Non_Severely_Poor,0,1,3,0,3
554,85850,154917,519845,160988,100267,196360,534694,90279,205783,680551,262274,80192,19214.285,0.22400001,-4.8792285999999985,2,Non_Poor,Non_Severely_Poor,0,0,0,0,7
555,55792,131095,418046,86267,37077,187608,384187,82328,143179,366611,328569,83241,138000.0,0.0,-0.0030027262,1,Non_Poor,Non_Severely_Poor,0,0,0,0,12
556,34600,197374,340543,118683,66621,178759,388736,57084,88175,304326,499423,29676,15000.0,0.44599998,-3.5719275,5,Poor,Non_Severely_Poor,0,0,0,0,4
557,30409,141553,623079,126559,38469,271865,485533,125733,295616,563147,162957,207080,126020.0,0.33399999,2.8152616000000004,3,Poor,Non_Severely_Poor,0,0,1,0,4
558,99438,328236,382216,111710,164808,350811,310023,95958,372556,422966,383314,49964,50000.0,0.38999999,0.46612868,4,Poor,Non_Severely_Poor,0,0,0,1,11
559,51927,123799,448633,297241,101094,210383,495451,114672,307057,466319,357165,98259,47285.715,0.16699999999999998,0.60295975,1,Non_Poor,Non_Severely_Poor,0,2,0,0,0
560,50124,317876,192968,360632,94868,356311,203000,267421,281603,449544,319056,178597,165714.28,0.27899998,-1.5514745,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
561,21951,75344,638563,185742,30402,162049,724260,4889,67682,649113,506282,5723,0.0,0.61299998,-3.5140629,5,Poor,Poor,0,0,1,0,4
562,40332,289341,422224,169703,71807,363569,348480,137744,130071,507514,497822,93393,42571.43,0.112,-1.1646223999999998,1,Non_Poor,Non_Severely_Poor,0,0,0,0,3
563,63539,257442,333130,267489,85993,297476,368745,169386,278096,534725,371152,44827,125000.0,0.22299999,-1.1959486,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
564,115846,218308,527760,59686,139361,221098,504608,56533,213321,340964,605611,68904,0.0,0.33500001,-4.8563914000000015,4,Poor,Non_Severely_Poor,0,0,0,0,0
565,30647,310002,267863,82688,45273,315628,249135,81164,172525,386574,213431,149070,119000.0,0.22299999,-1.0755377,2,Non_Poor,Non_Severely_Poor,0,0,0,0,6
566,102555,219056,404639,195350,156019,319815,263181,182585,338828,350911,293707,245354,152000.0,0.16699999999999998,6.5772672000000005,1,Non_Poor,Non_Severely_Poor,0,0,2,1,10
567,242790,166313,206808,305689,273483,209559,243430,195128,474048,373368,75584,305800,60000.0,0.44599998,1.826704,5,Poor,Non_Severely_Poor,0,0,0,0,5
568,9258,145338,627469,139535,42151,314194,454003,111252,100155,479475,554661,94509,176000.0,0.38999999,0.52430576,4,Poor,Non_Severely_Poor,0,0,1,0,0
569,16591,227529,582100,95380,26280,276475,483609,135236,134466,376134,581230,136970,135000.0,0.27899998,-0.82502985,2,Non_Poor,Non_Severely_Poor,0,2,3,0,0
570,107518,126872,350929,105881,96008,177810,357830,59552,193289,307662,363178,57471,395000.0,0.22299999,4.8912597,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
571,103928,243638,259443,84191,110013,253393,251802,75992,200786,409659,233652,77503,86714.281,0.33399999,-0.34615326,3,Poor,Non_Severely_Poor,0,0,0,0,0
572,167061,217971,358888,177680,214046,264679,301474,141401,365817,257803,420625,184555,183000.0,0.0,2.5313821,1,Non_Poor,Non_Severely_Poor,0,3,5,0,3
573,388408,462651,70049,492,391044,457975,72091,490,581108,470420,122569,54703,57571.43,0.33399999,-1.2365931,3,Poor,Non_Severely_Poor,0,0,0,0,1
574,31468,246457,293170,120105,42833,261592,317917,68858,178943,414596,272749,55312,110000.0,0.27899998,-3.0443919,2,Non_Poor,Non_Severely_Poor,0,0,0,0,4
575,57234,279076,526675,58615,108735,256062,514146,42657,171527,490749,442450,124074,84500.0,0.38999999,1.7250499,4,Poor,Non_Severely_Poor,0,2,5,0,5
576,21871,125907,416623,357199,62751,253928,419925,184996,339452,497009,18609,373730,15000.0,0.38999999,-1.0716535,4,Poor,Non_Severely_Poor,0,0,0,0,2
577,6039,219528,263193,202440,38768,244013,289757,118662,187462,326589,268199,139350,80000.0,0.38999999,-1.6704646,4,Poor,Non_Severely_Poor,0,0,0,0,0
578,99846,232068,299600,59686,68189,253561,309825,59625,120728,386679,291341,122852,100000.0,0.27899998,-2.8854513,2,Non_Poor,Non_Severely_Poor,0,1,3,0,1
579,70279,281661,259739,79521,84452,265497,165308,175943,135677,395416,216786,173721,82000.0,0.22299999,2.7724843,2,Non_Poor,Non_Severely_Poor,0,0,0,0,2
580,17247,115292,501856,56805,14077,158134,492751,26238,56075,383259,453794,28472,216000.0,0.38999999,-1.4952297,4,Poor,Non_Severely_Poor,0,0,0,0,12
581,60487,243117,416917,201079,78240,351294,320025,172041,201014,619982,227924,179880,,0.16699999999999998,2.2055161,1,Non_Poor,Non_Severely_Poor,1,0,2,1,15
582,68338,158462,285181,179219,156134,129575,323528,81963,211082,303354,391261,15903,270000.0,0.22299999,-0.85834724,2,Non_Poor,Non_Severely_Poor,0,0,2,0,6
583,60156,84869,479909,296666,72015,247606,503146,98833,152892,452921,598591,24396,352000.0,0.22299999,0.069018938,2,Non_Poor,Non_Severely_Poor,0,0,0,1,0
584,50065,131572,328509,181054,117161,277190,194603,102246,279883,383961,172155,85601,185000.0,0.16699999999999998,-0.64571869,1,Non_Poor,Non_Severely_Poor,0,0,0,0,14
585,9892,56537,457035,167736,49714,71405,569737,344,50032,198157,672991,420,65000.0,0.0,-1.4462327,1,Non_Poor,Non_Severely_Poor,0,0,0,0,1
586,238195,244343,288639,150423,240677,247304,311877,121742,262694,385376,431379,149351,144000.0,0.0,-0.29325822,1,Non_Poor,Non_Severely_Poor,0,0,0,3,0
587,160294,273920,424445,62941,235062,269609,377404,39525,278408,399840,489082,61470,216285.72,0.50199997,-3.2817826,5,Poor,Poor,0,0,0,0,1
588,31861,208760,284413,396566,191970,143158,405109,181363,358131,498936,252849,118884,235571.42,0.33399999,2.3269153,3,Poor,Non_Severely_Poor,0,0,0,0,0
589,31057,347548,196594,116001,32723,384496,155614,118367,229536,393231,125693,173140,4000.0,0.55799997,-4.9568491,5,Poor,Poor,0,0,0,0,1
590,64469,198021,291231,137479,104289,212042,308756,66113,147968,342090,391933,39609,200000.0,0.50199997,-3.3410578,5,Poor,Poor,0,0,0,0,3
591,20833,150494,599531,150742,30723,274120,482236,134521,136814,748992,130921,212073,0.0,0.55799997,-3.6236076,5,Poor,Poor,0,0,0,0,0
592,215460,296095,204418,205627,227212,311451,181978,200959,393816,366140,278313,190531,0.0,0.33399999,1.6287938,3,Poor,Non_Severely_Poor,0,0,0,1,0
593,58321,365483,363573,134223,43308,403952,317239,157101,51096,485098,533081,159525,58500.0,0.22299999,-2.7104852000000004,2,Non_Poor,Non_Severely_Poor,0,0,0,0,0
